Year,Date,Rainfall,tmax,tmin,vapourpres_h09,vapourpres_h15
1920,19200115,0.05078125,30.29101563,22.08691406,,
1920,19200116,0.755859375,30.4609375,20.87695313,,
1920,19200117,4.189453125,30.31054688,21.30664063,,
1920,19200118,7.3125,28.02148438,21.07714844,,
1920,19200119,24.1796875,25.2109375,19.32714844,,
1920,19200120,28.25683594,25.95117188,19.83691406,,
1920,19200121,22.07128906,25.68066406,19.87695313,,
1920,19200122,16.57128906,25.10058594,19.93652344,,
1920,19200123,0.768554688,26.69140625,20.94726563,,
1920,19200124,0.162109375,27.52148438,20.59667969,,
1920,19200125,0.143554688,28.22070313,18.44726563,,
1920,19200126,0.045898438,28.87109375,19.80664063,,
1920,19200127,0.163085938,29.54101563,22.10742188,,
1920,19200128,1.1484375,32.56054688,19.98730469,,
1920,19200129,0,28.98144531,22.21679688,,
1920,19200130,0,27.70117188,23.40722656,,
1920,19200131,0.103515625,27.68066406,22.99707031,,
1920,19200201,0,28.79492188,22.79492188,,
1920,19200202,0,29.9453125,22.32519531,,
1920,19200203,0,28.96484375,24.3046875,,
1920,19200204,0.0078125,29.56542969,24.46484375,,
1920,19200205,0,29.61523438,22.50488281,,
1920,19200206,3.740234375,30.43457031,21.70507813,,
1920,19200207,32.82128906,25.84472656,15.07519531,,
1920,19200208,0.067382813,26.22460938,16.67480469,,
1920,19200209,0.905273438,26.73535156,17.23535156,,
1920,19200210,10.49511719,26.82519531,18.15527344,,
1920,19200211,4.883789063,26.57519531,18.97460938,,
1920,19200212,6.572265625,27.21484375,18.61523438,,
1920,19200213,9.975585938,27.22460938,18.60546875,,
1920,19200214,1.732421875,26.81542969,17.02539063,,
1920,19200215,1.095703125,27.22460938,17.13476563,,
1920,19200216,0.034179688,28.26464844,18.9453125,,
1920,19200217,0,28.28515625,18.34472656,,
1920,19200218,0.001953125,28.34472656,18.31542969,,
1920,19200219,0.0078125,28.89453125,21.46484375,,
1920,19200220,5.354492188,26.74511719,18.27539063,,
1920,19200221,8.30859375,27.21484375,19.1953125,,
1920,19200222,15.37695313,26.67480469,18.28515625,,
1920,19200223,11.20214844,27.92480469,19.24511719,,
1920,19200224,0,31.17480469,20.0546875,,
1920,19200225,0.012695313,25.56542969,18.39453125,,
1920,19200226,0,25.78515625,16.90527344,,
1920,19200227,0.000976563,29.07519531,17.01464844,,
1920,19200228,0,29.70507813,18.97460938,,
1920,19200229,0,30.72460938,21.03515625,,
1920,19200301,0.6875,27.81933594,22.62011719,,
1920,19200302,29.67773438,25.89941406,18.40039063,,
1920,19200303,62.29882813,25.0390625,17.53027344,,
1920,19200304,2.400390625,27.24902344,17.40039063,,
1920,19200305,0.002929688,27.38867188,18.20996094,,
1920,19200306,0,28.06933594,17.9296875,,
1920,19200307,0.0234375,30.39941406,20.15039063,,
1920,19200308,4.4296875,26.86914063,20.38964844,,
1920,19200309,0,28.5390625,18.58984375,,
1920,19200310,0.418945313,26.67871094,19.16015625,,
1920,19200311,0.703125,26.80859375,20.91992188,,
1920,19200312,1.916992188,27.37890625,18.79003906,,
1920,19200313,4.576171875,26.25878906,18.65039063,,
1920,19200314,12.69433594,27.29882813,19.23046875,,
1920,19200315,0.126953125,28.0390625,18.04980469,,
1920,19200316,1.654296875,23.52929688,18.75976563,,
1920,19200317,0.717773438,24.68945313,13.66992188,,
1920,19200318,0,25.55859375,14.45996094,,
1920,19200319,0.034179688,25.23925781,15.30957031,,
1920,19200320,0,26.72851563,18.40039063,,
1920,19200321,0.000976563,31.59863281,18,,
1920,19200322,0,26.37890625,18.30957031,,
1920,19200323,0.33203125,26.18945313,17.51953125,,
1920,19200324,0.782226563,26.68945313,17.75,,
1920,19200325,0.184570313,27.80859375,16.12988281,,
1920,19200326,0.4140625,28.49902344,17.49023438,,
1920,19200327,1.720703125,26.87890625,19.1796875,,
1920,19200328,1.140625,26.20898438,17.13964844,,
1920,19200329,4.0625,26.17871094,17.99023438,,
1920,19200330,2.086914063,25.61914063,18.40039063,,
1920,19200331,2.221679688,26.58886719,20.21972656,,
1920,19200401,0.89453125,25.95117188,21.31835938,,
1920,19200402,12.92871094,26.33105469,19.61816406,,
1920,19200403,5.651367188,26.00097656,17.53808594,,
1920,19200404,0.184570313,27.16113281,17.54785156,,
1920,19200405,0,26.31054688,17.11816406,,
1920,19200406,0.2890625,25.61132813,16.56835938,,
1920,19200407,2.579101563,25.03125,17.6484375,,
1920,19200408,3.248046875,23.45117188,16.46777344,,
1920,19200409,5.47265625,24.99121094,15.45800781,,
1920,19200410,1.015625,25.03125,15.83789063,,
1920,19200411,0.000976563,26.56054688,16.13769531,,
1920,19200412,0.001953125,28.34082031,16.78808594,,
1920,19200413,0.1875,27.43066406,19.77832031,,
1920,19200414,0,27.48144531,18.49804688,,
1920,19200415,1.913085938,25.05078125,14.8984375,,
1920,19200416,12.95703125,25.20117188,13.56835938,,
1920,19200417,0,26.30078125,14.42773438,,
1920,19200418,1.8515625,22.40136719,17.59765625,,
1920,19200419,3.34765625,22.26074219,14.53808594,,
1920,19200420,6.227539063,22.79101563,15.44824219,,
1920,19200421,10.9296875,22.12109375,16.078125,,
1920,19200422,27.13085938,22.90136719,16.34765625,,
1920,19200423,5.293945313,25.73144531,16.23828125,,
1920,19200424,0.745117188,28.18066406,19.16796875,,
1920,19200425,0.006835938,21.26074219,12.51757813,,
1920,19200426,0.155273438,22.86132813,11.96777344,,
1920,19200427,3.362304688,22.73144531,13.22753906,,
1920,19200428,4.7109375,23.27148438,14.77832031,,
1920,19200429,8.272460938,23.83105469,15.91796875,,
1920,19200430,4.747070313,24.48144531,15.90820313,,
1920,19200501,1.583984375,22.2109375,17.08691406,,
1920,19200502,0.989257813,23.13085938,13.41699219,,
1920,19200503,8.275390625,21.32128906,14.31738281,,
1920,19200504,19.125,22.34082031,15.67675781,,
1920,19200505,7.473632813,22.94140625,15.64746094,,
1920,19200506,1.3984375,24.57128906,13.98730469,,
1920,19200507,4.182617188,22.13085938,14.59667969,,
1920,19200508,7.93359375,21.140625,17.93652344,,
1920,19200509,34.81054688,22.82128906,14.91699219,,
1920,19200510,7.029296875,24.09082031,12.16699219,,
1920,19200511,0,28.02148438,11.9765625,,
1920,19200512,0,23.11132813,14.15722656,,
1920,19200513,0,23.00097656,9.6171875,,
1920,19200514,0.385742188,24.93066406,10.33691406,,
1920,19200515,0,26.31054688,12.58691406,,
1920,19200516,0.000976563,27.13085938,12.59667969,,
1920,19200517,0,26.43066406,12.39746094,,
1920,19200518,0.002929688,21.19140625,11.40722656,,
1920,19200519,0.000976563,20.12109375,8.126953125,,
1920,19200520,1.82421875,20.69140625,9.317382813,,
1920,19200521,1.5078125,20.32128906,11.45703125,,
1920,19200522,0.171875,20.7109375,11.32714844,,
1920,19200523,1.155273438,21.12109375,11.12695313,,
1920,19200524,2.864257813,21.73144531,11.49707031,,
1920,19200525,3.564453125,20.92089844,14.81738281,,
1920,19200526,8.919921875,20.76074219,13.94726563,,
1920,19200527,11.25488281,21.26074219,14.12695313,,
1920,19200528,12.53515625,19.4609375,13.25683594,,
1920,19200529,7.014648438,20.66113281,13.00683594,,
1920,19200530,21.43066406,21.25097656,13.56738281,,
1920,19200531,33.82714844,20.2109375,14.13671875,,
1920,19200601,6.6953125,20.796875,13.69140625,,
1920,19200602,1.584960938,21.18652344,14.48144531,,
1920,19200603,0.088867188,20.28710938,10.70117188,,
1920,19200604,0.004882813,19.80664063,7.87109375,,
1920,19200605,0,19.19726563,5.951171875,,
1920,19200606,0,18.16699219,5.701171875,,
1920,19200607,0,21.30664063,7.130859375,,
1920,19200608,0.014648438,24.59667969,12.17089844,,
1920,19200609,1.72265625,21.32714844,14.53125,,
1920,19200610,0.30078125,21.26660156,9.430664063,,
1920,19200611,0.017578125,21.43652344,7.260742188,,
1920,19200612,13.29785156,20.9765625,9.831054688,,
1920,19200613,36.53125,21.14746094,15.09082031,,
1920,19200614,1.01171875,20.71679688,10.95117188,,
